"University","Title","Abstract","Relevance Score","Publication URL","Coordinates"
"""Queen's_University_Belfast""","""A Survey on Mobile Anchor Node Assisted Localization in Wireless Sensor Networks - Queen's University Belfast Research Portal - Research Directory & Institutional Repository for QUB""","""A Survey on Mobile Anchor Node Assisted Localization in Wireless Sensor Networks\nResearch output: Contribution to journal › Article\nEarly online date\nView graph of relations\nLocalization is one of the key technologies in Wireless Sensor Networks (WSNs), since it provides fundamental support for many location-aware protocols and applications. Constraints on cost and power consumption make it infeasible to equip each sensor node in the network with a Global Position System (GPS) unit, especially for large-scale WSNs. A promising method to localize unknown nodes is to use mobile anchor nodes (MANs), which are equipped with GPS units moving among unknown nodes and periodically broadcasting their current locations to help nearby unknown nodes with localization. A considerable body of research has addressed the Mobile Anchor Node Assisted Localization (MANAL) problem. However to the best of our knowledge, no updated surveys on MAAL reflecting recent advances in the field have been presented in the past few years. This survey presents a review of the most successful MANAL algorithms, focusing on the achievements made in the past decade, and aims to become a starting point for researchers who are initiating their endeavors in MANAL research field. In addition, we seek to present a comprehensive review of the recent breakthroughs in the field, providing links to the most interesting and successful advances in this research field.\nDOI\n""","1.0","""http://pure.qub.ac.uk/portal/en/publications/a-survey-on-mobile-anchor-node-assisted-localization-in-wireless-sensor-networks(e5bd4e22-635f-4d27-a0da-cdda809ceba0).html""","[-5.934759,54.583863]"
"""University_of_Glasgow""","""Internet of things for sensing: a case study in healthcare system  - Enlighten: Publications""","""Enlighten: Publications\nIn this section\nInternet of things for sensing: a case study in healthcare system\nShah, S. A. et al.     (2018)     Internet of things for sensing: a case study in healthcare system. Applied Sciences , (Accepted for Publication)\n""","1.587785","""http://eprints.gla.ac.uk/159238/""","[-4.28836,55.871751]"
"""University_of_Portsmouth""","""Clustering Distributed Time Series in Sensor Networks - IEEE Conference Publication""","""Privacy & Opting Out of Cookies\nA not-for-profit organization, IEEE is the world's largest technical professional organization dedicated to advancing technology for the benefit of humanity.\n© Copyright 2018 IEEE - All rights reserved. Use of this web site signifies your agreement to the terms and conditions.\n""","1.0","""http://ieeexplore.ieee.org/document/4781163/""","[-1.093584,50.795277]"
"""University_of_Lancaster""","""Understanding and managing large sensor networks - Research Portal | Lancaster University""","""Understanding and managing large sensor networks\nResearch output: Contribution in Book/Report/Proceedings › Paper\nPublished\n2010\nHost publication\nIntegrating water systems: proceedings of the tenth International Conference on Computing and Control for the Water Industry, CCWI 2009, Integrating Water Systems, Sheffield, UK, 1-3 September 2009\nEditors\n10th International Conference on Computing and Control for the Water Industry - Sheffield\nConference\n10th International Conference on Computing and Control for the Water Industry\nCity\n10th International Conference on Computing and Control for the Water Industry\nCity\n1/09/09 → 3/09/09\nAbstract\nThe water supply industry is trialing a range of sensor network designs for monitoring distributed infrastructure. The paper investigates the performance of such a sensor system deployed to monitor a water distribution network. The study reveals up to one fifth of the data intended to be collected either to be missing or erroneous. Findings reinforce the importance of in-depth design consideration of all aspects of large scale sensor systems, and the necessity for expertise on every detail of the system, or access to a rule set which embeds this knowledge allowing non-specialists to make near optimal choices. First steps towards defining such a rule set is presented here with supporting evidence.\nLancaster University Bailrigg Lancaster United Kingdom LA1 4YW\n+44 (0)1524 65201\n""","1.0","""http://www.research.lancs.ac.uk/portal/en/publications/understanding-and-managing-large-sensor-networks(426727f9-a73f-4937-9b7e-76ebf0b1a496).html""","[-2.787729,54.010394]"
"""Brunel_University_London""","""Event-Based Recursive Distributed Filtering Over Wireless Sensor Networks - IEEE Journals & Magazine""","""Privacy & Opting Out of Cookies\nA not-for-profit organization, IEEE is the world's largest technical professional organization dedicated to advancing technology for the benefit of humanity.\n© Copyright 2018 IEEE - All rights reserved. Use of this web site signifies your agreement to the terms and conditions.\nIEEE Account\n""","1.0","""http://ieeexplore.ieee.org/document/7006756/""","[-0.472855,51.532848]"
"""University_of_Portsmouth""","""Deploying Mobile Software Agents for Distributed Data Mining on Wireless Sensor Networks: A Comparative Analysis - IEEE Conference Publication""","""Privacy & Opting Out of Cookies\nA not-for-profit organization, IEEE is the world's largest technical professional organization dedicated to advancing technology for the benefit of humanity.\n© Copyright 2017 IEEE - All rights reserved. Use of this web site signifies your agreement to the terms and conditions.\n""","1.0","""http://ieeexplore.ieee.org/document/6495185/""","[-1.093584,50.795277]"
"""University_of_Portsmouth""","""Resource-aware Online Data Mining in Wireless Sensor Networks - IEEE Conference Publication""","""Privacy & Opting Out of Cookies\nA not-for-profit organization, IEEE is the world's largest technical professional organization dedicated to advancing technology for the benefit of humanity.\n© Copyright 2018 IEEE - All rights reserved. Use of this web site signifies your agreement to the terms and conditions.\n""","1.0","""http://ieeexplore.ieee.org/document/4221289/""","[-1.093584,50.795277]"
"""Coventry_University""","""Edge Mining the Internet of Things - IEEE Journals & Magazine""","""Privacy & Opting Out of Cookies\nA not-for-profit organization, IEEE is the world's largest technical professional organization dedicated to advancing technology for the benefit of humanity.\n© Copyright 2018 IEEE - All rights reserved. Use of this web site signifies your agreement to the terms and conditions.\n""","2.0437474","""http://ieeexplore.ieee.org/document/6527282/""","[-1.505722,52.407999]"
"""Imperial_College_London""","""Top-- Query Result Completeness Verification in Tiered Sensor Networks - IEEE Journals & Magazine""","""Privacy & Opting Out of Cookies\nA not-for-profit organization, IEEE is the world's largest technical professional organization dedicated to advancing technology for the benefit of humanity.\n© Copyright 2018 IEEE - All rights reserved. Use of this web site signifies your agreement to the terms and conditions.\n""","1.0","""http://ieeexplore.ieee.org/document/6665142/""","[-0.178219,51.500505]"
"""University_of_Surrey""","""An event-driven clustering-based technique for data monitoring in wireless sensor networks - IEEE Conference Publication""","""Privacy & Opting Out of Cookies\nA not-for-profit organization, IEEE is the world's largest technical professional organization dedicated to advancing technology for the benefit of humanity.\n© Copyright 2018 IEEE - All rights reserved. Use of this web site signifies your agreement to the terms and conditions.\n""","1.0","""http://ieeexplore.ieee.org/document/6488519/""","[-0.589514,51.242722]"
"""Imperial_College_London""","""Efficient data aggregation and transport in wireless sensor networks - Díaz - 2009 - Wireless Communications and Mobile Computing - Wiley Online Library""","""Wireless Communications and Mobile Computing\nSpecial Issue: Wireless Monitoring and Control\nOpen Access\nEfficient data aggregation and transport in wireless sensor networks\nAuthors\nE-mail address: orne.diaz06@imperial.ac.uk\nDepartment of Electrical and Electronic Engineering, Imperial College, London, U.K\nCommunications and Signal Processing Group, Department of Electrical and Electronic Engineering, Imperial College, Exhibition Road, London SW7 2BT, U.K.\nCited by (CrossRef): 2 articles Check for updates\nCitation tools\nFunding Information\nAbstract\nWe consider the problem of reporting events using wireless sensor networks. To reduce the data volume generated by each event, the correlated data from the (neighboring) nodes that detect the event must be brought together to be processed and compressed before relaying the result across several hops to the data sink. This process is supported by an aggregation tree, which specifies the flow of information towards the sink. For efficiency, aggregation trees should compress the data close to their sources. We propose two solutions to the event-triggered reporting problem. Firstly, we propose the first protocol to use a staggered schedule in the construction of the aggregation tree. Due to the use of such a schedule, our protocol divides the tree-construction time by roughly the number of hops in the network, and this advantage comes only at the expense of a small degradation of the quality of the obtained aggregation tree. Secondly, we consider a multi-hop cluster-based topology with fixed aggregation points. This topology is appropriate for large networks with unreliable radio links. We approximate the optimal cluster size distribution and evaluate the improvement over a uniform cluster size distribution. Copyright © 2009 John Wiley & Sons, Ltd.\n""","1.0","""http://onlinelibrary.wiley.com/doi/10.1002/wcm.806/abstract""","[-0.178219,51.500505]"
"""University_of_Lancaster""","""Proceedings of Sensornet: North West UK Sensor Network Day - Research Portal | Lancaster University""","""Proceedings of Sensornet: North West UK Sensor Network Day\nResearch output: Book/Report/Proceedings › Book\n""","1.0","""http://www.research.lancs.ac.uk/portal/en/publications/proceedings-of-sensornet-north-west-uk-sensor-network-day(e48ac3ae-d753-48b4-b422-85aa6c34ba6f).html""","[-2.787729,54.010394]"
"""Imperial_College_London""","""Body Sensor Networks: In the Era of Big Data and Beyond - IEEE Journals & Magazine""","""Privacy & Opting Out of Cookies\nA not-for-profit organization, IEEE is the world's largest technical professional organization dedicated to advancing technology for the benefit of humanity.\n© Copyright 2018 IEEE - All rights reserved. Use of this web site signifies your agreement to the terms and conditions.\nIEEE Account\n""","1.0","""http://ieeexplore.ieee.org/document/7096962/""","[-0.178219,51.500505]"
"""Imperial_College_London""","""Finger: An efficient policy system for body sensor networks - IEEE Conference Publication""","""Privacy & Opting Out of Cookies\nA not-for-profit organization, IEEE is the world's largest technical professional organization dedicated to advancing technology for the benefit of humanity.\n© Copyright 2018 IEEE - All rights reserved. Use of this web site signifies your agreement to the terms and conditions.\nIEEE Account\n""","1.0","""http://ieeexplore.ieee.org/document/4660033/""","[-0.178219,51.500505]"
"""Queen's_University_Belfast""","""Network Security Issues in The Internet of Things (IoT) - Queen's University Belfast Research Portal - Research Directory & Institutional Repository for QUB""","""Network Security Issues in The Internet of Things (IoT)\nNetwork Security Issues in The Internet of Things (IoT)\nResearch output: Book/Report › Other report\nUnpublished\nView graph of relations\nThis paper surveys a broad range of other research works in order to discuss network security issues in the Internet of Things (IoT).  We begin with setting the scene generally with an outline of IoT, followed by a discussion of IoT layer models and topologies.  After this, IoT standardization efforts and protocols are analysed, before we discuss in depth vulnerabilities, attacks and mitigations with regard IoT. It is concluded that ample research and narrative exists for protocols and vulnerabilities but less on mitigations, particularly with regard Intrusion Detection Systems (IDS) for IoT, and resource constraints on devices are a considerable obstacle in strengthening security.\nDocuments\nRights statement: Copyright 2016 The Author All rights reserved.  If you wish to use this work in any form please email smillar09@qub.ac.uk\nFinal published version, 475 KB, PDF-document\nOriginal language\ncounter-measures, IoT, mesh networks, NETWORKS, mitigations, network security, Security, Sensors, vulnerabilities\nFingerprint\nT: +44 (0)28 9024 5133\nEmergency T: +44 (0)28 9097 2222\n© Queen's University Belfast 2017,\n""","2.2225075","""http://pure.qub.ac.uk/portal/en/publications/network-security-issues-in-the-internet-of-things-iot(d2b3f75a-8199-49fc-9c49-941bd506db8b).html""","[-5.934759,54.583863]"
"""University_of_Surrey""","""Knowledge Representation in the Internet of Things: Semantic Modelling and its Applications | Wang | Automatika ‒ Journal for Control, Measurement, Electronics, Computing and Communications""","""Knowledge Representation in the Internet of Things: Semantic Modelling and its Applications\nWei Wang, Suparna De, Gilbert Cassar, Klaus Moessner\nAbstract\nSemantic modelling provides a potential basis for interoperating among different systems and applications in the Internet of Things (IoT). However, current work has mostly focused on IoT resource management while not on the access and utilisation of information generated by the ``Things''. We present the design of a comprehensive and lightweight semantic description model for knowledge representation in the IoT domain. The design follows the widely recognised best practices in knowledge engineering and ontology modelling. Users are allowed to extend the model by linking to external ontologies, knowledge bases or existing linked data. Scalable access to IoT services and resources is achieved through a distributed, semantic storage design. The usefulness of the model is also illustrated through an IoT service discovery method.\nReferences\n""","1.9050064","""https://automatika.korema.hr/index.php/automatika/article/view/414""","[-0.589514,51.242722]"
"""Imperial_College_London""","""Toward QoI and Energy-Efficiency in Internet-of-Things Sensory Environments - IEEE Journals & Magazine""","""Privacy & Opting Out of Cookies\nA not-for-profit organization, IEEE is the world's largest technical professional organization dedicated to advancing technology for the benefit of humanity.\n© Copyright 2018 IEEE - All rights reserved. Use of this web site signifies your agreement to the terms and conditions.\nIEEE Account\n""","1.6039623","""http://ieeexplore.ieee.org/document/6935003/""","[-0.178219,51.500505]"
"""Coventry_University""","""Energy Profiling in Practical Sensor Networks: Identifying Hidden Consumers - IEEE Journals & Magazine""","""Privacy & Opting Out of Cookies\nA not-for-profit organization, IEEE is the world's largest technical professional organization dedicated to advancing technology for the benefit of humanity.\n© Copyright 2018 IEEE - All rights reserved. Use of this web site signifies your agreement to the terms and conditions.\n""","1.0","""http://ieeexplore.ieee.org/document/7471452/""","[-1.505722,52.407999]"
"""Imperial_College_London""","""Efficient data aggregation and transport in wireless sensor networks - Díaz - 2009 - Wireless Communications and Mobile Computing - Wiley Online Library""","""Wireless Communications and Mobile Computing\nSpecial Issue: Wireless Monitoring and Control\nOpen Access\nEfficient data aggregation and transport in wireless sensor networks\nAuthors\nE-mail address: orne.diaz06@imperial.ac.uk\nDepartment of Electrical and Electronic Engineering, Imperial College, London, U.K\nCommunications and Signal Processing Group, Department of Electrical and Electronic Engineering, Imperial College, Exhibition Road, London SW7 2BT, U.K.\nCited by (CrossRef): 2 articles Check for updates\nCitation tools\nFunding Information\nAbstract\nWe consider the problem of reporting events using wireless sensor networks. To reduce the data volume generated by each event, the correlated data from the (neighboring) nodes that detect the event must be brought together to be processed and compressed before relaying the result across several hops to the data sink. This process is supported by an aggregation tree, which specifies the flow of information towards the sink. For efficiency, aggregation trees should compress the data close to their sources. We propose two solutions to the event-triggered reporting problem. Firstly, we propose the first protocol to use a staggered schedule in the construction of the aggregation tree. Due to the use of such a schedule, our protocol divides the tree-construction time by roughly the number of hops in the network, and this advantage comes only at the expense of a small degradation of the quality of the obtained aggregation tree. Secondly, we consider a multi-hop cluster-based topology with fixed aggregation points. This topology is appropriate for large networks with unreliable radio links. We approximate the optimal cluster size distribution and evaluate the improvement over a uniform cluster size distribution. Copyright © 2009 John Wiley & Sons, Ltd.\n""","1.0","""http://onlinelibrary.wiley.com/doi/10.1002/wcm.806/abstract?systemMessage=Please+be+advised+that+we+experienced+an+unexpected+issue+that+occurred+on+Saturday+and+Sunday+January+20th+and+21st+that+caused+the+site+to+be+down+for+an+extended+period+of+time+and+affected+the+ability+of+users+to+access+content+on+Wiley+Online+Library.+This+issue+has+now+been+fully+resolved.++We+apologize+for+any+inconvenience+this+may+have+caused+and+are+working+to+ensure+that+we+can+alert+you+immediately+of+any+unplanned+periods+of+downtime+or+disruption+in+the+future.""","[-0.178219,51.500505]"
"""University_of_Brighton""","""The internet of things and business  - University of Brighton Repository""","""The internet of things and business\nTools\nDe Saulles, Martin (2017) The internet of things and business Routledge, Abingdon, UK.      ISBN 9781138689220\nText (Front matter)\nOfficial URL: https://www.routledge.com/The-Internet-of-Things-a...\nAbstract\nThe Internet of Things & Business explores the business models emerging from the IoT and considers the challenges as well as the opportunities they pose to businesses around the world. Via real examples and a range of international case studies, the reader will develop an understanding of how this technology revolution will impact on the business world as well as on broader society.\nItem Type:\n""","3.1750107","""http://eprints.brighton.ac.uk/17335/""","[-0.11917,50.842454]"
"""Imperial_College_London""","""Simulation and Analysis of Delay Handling Mechanisms in Sensor Networks - IEEE Conference Publication""","""Privacy & Opting Out of Cookies\nA not-for-profit organization, IEEE is the world's largest technical professional organization dedicated to advancing technology for the benefit of humanity.\n© Copyright 2018 IEEE - All rights reserved. Use of this web site signifies your agreement to the terms and conditions.\nIEEE Account\n""","1.0","""http://ieeexplore.ieee.org/document/4489011/""","[-0.178219,51.500505]"
"""King's_College_London""","""Secure Resource Allocation for OFDMA Two-Way Relay Wireless Sensor Networks Without and With Cooperative Jamming - Research Portal, King's College, London""","""Secure Resource Allocation for OFDMA Two-Way Relay Wireless Sensor Networks Without and With Cooperative Jamming\nResearch output: Contribution to journal › Article\nAccepted author manuscript\nOther\n(c) 2017 IEEE. Personal use of this material is permitted. Permission from IEEE must be obtained for all other users, including reprinting/ republishing this material for advertising or promotional purposes, creating new collective works for resale or redistribution to servers or lists, or reuse of any copyrighted components of this work in other works.\nKing's Authors\nArumugam Nallanathan ( Centre for Telecommunications Research , Informatics )\nAbstract\nWe consider secure resource allocations for orthogonal frequency division multiple access two-way relay wireless sensor networks. The joint problem of subcarrier assignment, subcarrier pairing and power allocations is formulated under scenarios of using and not using cooperative jamming to maximize the secrecy sum rate subject to limited power budget at the relay station and orthogonal subcarrier allocation policies. The optimization problems are shown to be mixed integer programming and non-convex. For the scenario without cooperative jamming, we propose an asymptotically optimal algorithm based on the dual decomposition method, and a suboptimal algorithm with lower complexity. For the scenario with cooperative jamming, the resulting optimization problem is non-convex, and we propose a heuristic algorithm based on alternating optimization. Finally, the proposed schemes are evaluated by simulations and compared to the existing schemes.\nDownload statistics\n""","1.0","""https://kclpure.kcl.ac.uk/portal/en/publications/secure-resource-allocation-for-ofdma-twoway-relay-wireless-sensor-networks-without-and-with-cooperative-jamming(d8ad1325-0cd2-4310-a900-8e4b0e0a1f11).html""","[-0.116938,51.510732]"
"""University_of_Surrey""","""Enabling smart cities through a cognitive management framework for the internet of things - IEEE Journals & Magazine""","""Privacy & Opting Out of Cookies\nA not-for-profit organization, IEEE is the world's largest technical professional organization dedicated to advancing technology for the benefit of humanity.\n© Copyright 2018 IEEE - All rights reserved. Use of this web site signifies your agreement to the terms and conditions.\n""","1.6039623","""http://ieeexplore.ieee.org/document/6525602/""","[-0.589514,51.242722]"
"""University_of_Surrey""","""Multi-resolution data communication in wireless sensor networks - IEEE Conference Publication""","""Privacy & Opting Out of Cookies\nA not-for-profit organization, IEEE is the world's largest technical professional organization dedicated to advancing technology for the benefit of humanity.\n© Copyright 2018 IEEE - All rights reserved. Use of this web site signifies your agreement to the terms and conditions.\n""","1.0","""http://ieeexplore.ieee.org/document/6803231/""","[-0.589514,51.242722]"
"""Imperial_College_London""","""Towards Self-Healing in Wireless Sensor Networks - IEEE Conference Publication""","""Privacy & Opting Out of Cookies\nA not-for-profit organization, IEEE is the world's largest technical professional organization dedicated to advancing technology for the benefit of humanity.\n© Copyright 2018 IEEE - All rights reserved. Use of this web site signifies your agreement to the terms and conditions.\nIEEE Account\n""","1.0","""http://ieeexplore.ieee.org/document/5226922/""","[-0.178219,51.500505]"
"""Imperial_College_London""","""An Efficient Policy System for Body Sensor Networks - IEEE Conference Publication""","""Privacy & Opting Out of Cookies\nA not-for-profit organization, IEEE is the world's largest technical professional organization dedicated to advancing technology for the benefit of humanity.\n© Copyright 2018 IEEE - All rights reserved. Use of this web site signifies your agreement to the terms and conditions.\nIEEE Account\n""","1.0","""http://ieeexplore.ieee.org/document/4724343/""","[-0.178219,51.500505]"
"""Imperial_College_London""","""Self-Synchronization in Duty-Cycled Internet of Things (IoT) Applications - IEEE Journals & Magazine""","""Privacy & Opting Out of Cookies\nA not-for-profit organization, IEEE is the world's largest technical professional organization dedicated to advancing technology for the benefit of humanity.\n© Copyright 2018 IEEE - All rights reserved. Use of this web site signifies your agreement to the terms and conditions.\nIEEE Account\n""","1.6039623","""http://ieeexplore.ieee.org/document/8077759/""","[-0.178219,51.500505]"
"""Imperial_College_London""","""Using stochastic process algebra models to estimate the quality of information in military sensor networks""","""Using stochastic process algebra models to estimate the quality of information in military sensor networks\nImperial College London (United Kingdom)\nChatschik  Bisdikian\nFull access may be available with your subscription\n \nRemember Email/Username on this computer\nRemember Password\n50 downloads per 1-year subscription\nMembers: $195\n25 downloads per 1 - year subscription\nMembers: $145\nIncludes PDF, HTML & Video, when available\nMembers: $14.40\nThis will count as one of your downloads.\nYou will have access to both the presentation and article (if available).\nThis content is available for download via your institution's subscription. To access this item, please sign in to your personal account.\n \nRemember Email/Username on this computer\nRemember Password\nNo SPIE account? Create an account\nMy Library\nYou currently do not have any folders to save your paper to! Create a new folder below.\nCreate New Folder\nSAVE\nAbstract\nIn a typical military application, a wireless sensor network will operate in diffcult and dynamic conditions. Communication will be affected by local conditions, platform characteristics and power consumption constraints, and sensors may be lost during an engagement. It is clearly of great importance to decision makers to know what quality of information they can expect from a network in battlefield situations. We propose the development of a supporting technology founded in formal modeling, using stochastic process algebras for the development of quality of information measures. A simple example illustrates the central themes of outcome probability distribution prediction, and time-dependency analysis.\n© (2008) COPYRIGHT Society of Photo-Optical Instrumentation Engineers (SPIE). Downloading of the abstract is permitted for personal use only.\nCitation\n""","1.0","""https://www.spiedigitallibrary.org/conference-proceedings-of-spie/6965/1/Using-stochastic-process-algebra-models-to-estimate-the-quality-of/10.1117/12.777277.short""","[-0.178219,51.500505]"
"""Cranfield_University""","""Vibration energy harvesters for wireless sensor networks for aircraft health monitoring - IEEE Conference Publication""","""Privacy & Opting Out of Cookies\nA not-for-profit organization, IEEE is the world's largest technical professional organization dedicated to advancing technology for the benefit of humanity.\n© Copyright 2018 IEEE - All rights reserved. Use of this web site signifies your agreement to the terms and conditions.\nIEEE Account\n""","1.0","""http://ieeexplore.ieee.org/document/7573180/""","[-0.629225,52.074389]"
"""Queen's_University_Belfast""","""Efficient Path Key Establishment For Wireless Sensor Networks - Queen's University Belfast Research Portal - Research Directory & Institutional Repository for QUB""","""Efficient Path Key Establishment For Wireless Sensor Networks\nResearch output: Contribution to journal › Article\nPublished\nView graph of relations\nKey pre-distribution schemes have been proposed as means to overcome Wireless Sensor Networks constraints such as limited communication and processing power. Two sensor nodes can establish a secure link with some probability based on the information stored in their memories though it is not always possible that two sensor nodes may set up a secure link. In this paper, we propose a new approach that elects trusted common nodes called ”Proxies” which reside on an existing secure path linking two sensor nodes. These sensor nodes are used to send the generated key which will be divided into parts (nuggets) according to the number of elected proxies. Our approach has been assessed against previously developed algorithms and the results show that our algorithm discovers proxies more quickly which are closer to both end nodes, thus producing shorter path lengths. We have also assessed the impact of our algorithm on the average time to establish a secure link when the transmitter and receiver of the sensor nodes are ”ON”. The results show the superiority of our algorithm in this regard. Overall, the proposed algorithm is well suited for Wireless Sensor Networks.\nDOI\nResearch output: Contribution to journal › Article\nFingerprint\nT: +44 (0)28 9024 5133\nEmergency T: +44 (0)28 9097 2222\n© Queen's University Belfast 2017,\n""","1.0","""http://pure.qub.ac.uk/portal/en/publications/efficient-path-key-establishment-for-wireless-sensor-networks(b4fe063f-081a-4ed9-9489-387882810ab0).html""","[-5.934759,54.583863]"
"""University_of_Lancaster""","""The D-Systems Project - Wireless Sensor Networks for Car-Park Management - Research Portal | Lancaster University""","""The D-Systems Project - Wireless Sensor Networks for Car-Park Management\nResearch output: Contribution in Book/Report/Proceedings › Paper\nPublished\n""","1.0","""http://www.research.lancs.ac.uk/portal/en/publications/the-dsystems-project--wireless-sensor-networks-for-carpark-management(4cbe759f-88a5-4b4e-9d46-4a2bdbd176fc).html""","[-2.787729,54.010394]"
"""Imperial_College_London""","""Forecasting routes and self-adaptation in multi-hop wireless sensor networks""","""Forecasting routes and self-adaptation in multi-hop wireless sensor networks\nImperial College London (United Kingdom)\nFlavio  Bergamaschi\nIBM United Kingdom Ltd. (United Kingdom)\nDavid  Wood , Petros  Zerfos\nIBM Thomas J. Watson Research Ctr. (United States)\nMorris  Sloman\nImperial College London (United Kingdom)\nFull access may be available with your subscription\n \nRemember Email/Username on this computer\nRemember Password\n50 downloads per 1-year subscription\nMembers: $195\n25 downloads per 1 - year subscription\nMembers: $145\nIncludes PDF, HTML & Video, when available\nMembers: $14.40\nThis will count as one of your downloads.\nYou will have access to both the presentation and article (if available).\nThis content is available for download via your institution's subscription. To access this item, please sign in to your personal account.\n \nRemember Email/Username on this computer\nRemember Password\nNo SPIE account? Create an account\nMy Library\nYou currently do not have any folders to save your paper to! Create a new folder below.\nCreate New Folder\nSAVE\nAbstract\nSensor networks find application in many tactical ISR/ISTAR processes and applications. However, these processes and applications depend on reliable collection, distribution and delivery of information that, typically, travels over multiple interconnecting nodes to reach processing centres, and are susceptible to various disruptions such as the ones caused caused by message drops, packet loss and loss of connectivity due to high traffic volumes and noise on the wireless medium. In this paper, we investigate and present approaches to pro-actively adapt routing over such networks by forecasting potential faulty regions of the network based on previous trends and reorganising routing paths. We have prototyped this approach in the ITA Sensor Fabric, an evolving middleware infrastructure for sensor networks. We, further, provide some preliminary results based on simulations.\n© (2011) COPYRIGHT Society of Photo-Optical Instrumentation Engineers (SPIE). Downloading of the abstract is permitted for personal use only.\nCitation\n""","1.0","""https://www.spiedigitallibrary.org/conference-proceedings-of-spie/8047/1/Forecasting-routes-and-self-adaptation-in-multi-hop-wireless-sensor/10.1117/12.884210.short""","[-0.178219,51.500505]"
"""Imperial_College_London""","""Guest Editorial Body Sensor Networks: From Theory to Emerging Applications - IEEE Journals & Magazine""","""Privacy & Opting Out of Cookies\nA not-for-profit organization, IEEE is the world's largest technical professional organization dedicated to advancing technology for the benefit of humanity.\n© Copyright 2018 IEEE - All rights reserved. Use of this web site signifies your agreement to the terms and conditions.\nIEEE Account\n""","1.0","""http://ieeexplore.ieee.org/document/5300655/""","[-0.178219,51.500505]"
"""University_of_Surrey""","""A Practical Evaluation of Information Processing and Abstraction Techniques for the Internet of Things - IEEE Journals & Magazine""","""Privacy & Opting Out of Cookies\nA not-for-profit organization, IEEE is the world's largest technical professional organization dedicated to advancing technology for the benefit of humanity.\n© Copyright 2017 IEEE - All rights reserved. Use of this web site signifies your agreement to the terms and conditions.\n""","2.2379003","""http://ieeexplore.ieee.org/document/7055837/""","[-0.589514,51.242722]"
